"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202303,3,31,314610,"B",710301,-1,911305,101,7,30,40,1,1,0,1,31,0,0,0,2328,9,0,1,202303,0,5,2328
202303,3,31,314610,"I",5611201,1,513205,101,7,40,44,3,3,0,1,97,0,0,0,1800,4,0,1,202303,0,5,1800
202303,3,31,314610,"F",4292802,1,724410,101,4,57,44,6,1,0,4,97,0,0,0,2239.38,1,0,1,202303,0,5,2239.38
202303,3,31,314610,"I",5510801,1,514320,101,4,46,44,1,3,0,1,97,0,0,0,1445,2,0,1,202303,0,5,1445
202303,3,31,314610,"G",4771701,1,421125,101,7,22,41.56,4,3,0,1,97,0,0,0,1359.22,5,0,1,202303,0,5,1359.22
202303,3,31,314610,"H",4921301,-1,411030,101,8,34,40,3,3,0,1,31,0,0,0,1904,5,0,1,202303,0,5,1904
202303,3,31,314610,"G",4520005,1,519935,101,7,29,44,6,3,0,1,97,0,0,0,1320,2,0,1,202303,0,5,1320
202303,3,31,314610,"I",5611201,1,513415,101,7,22,44,6,3,0,1,97,0,0,0,1345.32,4,0,1,202303,0,5,1345.32
202303,3,31,314610,"N",7732201,1,514320,101,7,35,45,6,1,0,1,97,0,0,0,1390,1,0,1,202303,0,5,1390
202303,3,31,314610,"G",4711302,1,848510,101,7,18,44,1,3,0,1,97,0,0,0,1396.41,6,0,1,202303,0,5,1396.41
202303,3,31,314610,"S",9430800,1,911305,101,7,20,44,3,1,0,1,97,0,0,0,1600,4,0,1,202303,0,5,1600
202303,3,31,314610,"I",5611201,-1,521140,111,7,48,44,6,1,0,1,40,0,1,0,1302,5,0,1,202303,0,2,43.4
